city,cycle,observed_class,det_I_total_obs_mm,det_I_total_forecast_median_mm,det_I_total_forecast_mean_mm,det_I_total_error_mm,det_n_irrigation_events_obs,det_n_irrigation_events_forecast_mean,det_MAE_SW_mm,det_MAE_I_mm,det_Pearson_r_SW,det_KGE_SW,det_NSE_SW,prob_CRPS_I_total_mm,prob_PIT_I_total,prob_coverage_90_I_total,prob_coverage_90_SW_daily,prob_I_total_q05,prob_I_total_q50,prob_I_total_q95,baseline_CRPS_naive_climatology_mm,baseline_CRPS_persistence_mm,baseline_CRPS_long_term_mean_mm,CRPSS_vs_naive_climatology,CRPSS_vs_persistence,CRPSS_vs_long_term_mean
Campos_Lindos,2021/2022,2,0.0,0.0,17.006456549999996,0.0,0,0.252,4.764483888888887,0.1889606283333333,0.45522968324421104,0.4232860842986492,-0.09852454009500033,4.250478445499997,0.748,1.0,1.0,0.0,0.0,68.22387499999996,4.4702191800999955,67.95399999999995,16.918065416666657,0.04915659070548817,0.9374506512420167,0.7487609640454114
Campos_Lindos,2022/2023,1,0.0,0.0,15.275508599999997,0.0,0,0.226,10.861999166666674,0.1697278733333333,0.027719597239649764,-0.17445027420948533,-0.3887291517669915,3.4226079037999977,0.774,1.0,1.0,0.0,0.0,68.63950000000003,4.472450768,0.0,16.640720081967203,0.23473547695852515,,0.7943233293426453
Campos_Lindos,2023/2024,0,0.0,0.0,15.272297699999996,0.0,0,0.226,5.474393750000004,0.16969219666666663,0.5200293077728627,0.37546606546920036,0.23441744971918266,3.4254139583999983,0.774,1.0,1.0,0.0,0.0,68.20199999999998,4.613871392699997,0.0,16.37232137096774,0.25758356337811217,,0.7907801904942984
Campos_Lindos,2024/2025,2,0.0,0.0,14.331371299999999,0.0,0,0.212,4.586026249999999,0.15923745888888885,0.290318218360869,0.002867091568880653,-3.878837732140168,3.0147601533999993,0.788,1.0,1.0,0.0,0.0,68.20199999999998,3.799641383899999,0.0,16.11244325396825,0.20656718653126893,,0.8128924269348468
Correntina,2020/2021,0,207.35249999999996,137.268675,139.04744889999998,-70.08382499999996,3,2.022,13.42511166666667,3.6866622544444443,0.34007332188232836,0.16728931882702092,0.04992688758037611,37.16290449259998,0.794,1.0,0.9555555555555556,0.0,137.268675,268.752,41.9597115646,65.94749999999999,72.11147711864406,0.11431935285386774,0.43647743291860974,0.4846464671434154
Correntina,2021/2022,2,68.82650000000001,137.53073749999993,137.11305884999996,68.70423749999992,1,1.992,13.048080694444439,2.2699814538888887,0.36472433880623945,0.2042059979717764,0.10480930021671486,38.1982632407,0.254,1.0,0.9888888888888889,0.0,137.53073749999993,268.752,39.73588108869999,138.52599999999993,67.61638083333331,0.03869595453458441,0.7242520303719155,0.43507382723049937
Correntina,2022/2023,0,205.27422499999997,136.26700000000002,133.939314,-69.00722499999995,3,1.948,14.637991111111107,3.6725390099999995,0.4230641223181344,0.17289792106825375,0.1304620846880732,40.66498426659999,0.728,1.0,0.9,0.0,136.26700000000002,268.752,35.8369438851,136.44772499999996,69.93980942622953,-0.13472243606987244,0.7019738931770391,0.4185717032944989
Correntina,2023/2024,0,70.166,137.54694999999995,135.0980553,67.38094999999996,1,1.962,14.974309027777768,2.1859230366666664,0.0775230724724675,-0.032443296163995106,-0.25842857243118433,36.0342643976,0.328,1.0,0.9444444444444444,0.0,137.54694999999995,212.81550000000001,39.70998136259999,135.10822499999998,66.29647701612896,0.09256405666465228,0.7332933328255922,0.4564678845780389
Correntina,2024/2025,0,138.25959999999998,137.01349999999996,130.27714914999999,-1.2461000000000126,2,1.892,13.27259777777778,2.6961907561111107,0.4603828894399904,0.262134351548994,0.09595586720926241,19.733683988700008,0.56,1.0,0.9,0.0,137.01349999999996,212.81550000000001,18.3908390192,68.09359999999997,2.8494480158730653,-0.07301705855279783,0.7101976692567287,-5.925440955150623
Formosa_do_Rio_Preto,2020/2021,1,137.85450000000003,70.93799999999999,100.97143049999998,-66.91650000000004,2,1.474,13.69055069444445,2.619711872222222,0.20862921413820776,0.058717463085909305,-0.0533497866614574,25.014397247200037,0.772,1.0,0.9666666666666667,0.0,70.93799999999999,205.2259,25.095920834600044,69.83450000000003,38.04533093220345,0.003248479620943434,0.6418045916101637,0.34251071986269377
Formosa_do_Rio_Preto,2021/2022,2,66.93650000000001,71.14999999999998,102.76200965,4.213499999999968,1,1.5,13.396513750000004,1.818631840555556,0.10376594303415229,-0.0434859786258146,-0.2264252522932475,17.077107628299977,0.17,1.0,0.9888888888888889,0.0,71.14999999999998,205.2259,16.59490858379998,70.91800000000002,33.50675791666664,-0.029057047350699028,0.7591992494387889,0.49033840663510964
