date,year,month,value
1984-01-01,1984,1,2.7250
1984-02-01,1984,2,1.6370
1984-03-01,1984,3,-1.9730
1984-04-01,1984,4,-0.3430
1984-05-01,1984,5,-1.1270
1984-06-01,1984,6,-0.1120
1984-07-01,1984,7,0.4110
1984-08-01,1984,8,0.0310
1984-09-01,1984,9,0.0560
1984-10-01,1984,10,2.3650
1984-11-01,1984,11,-0.6080
1984-12-01,1984,12,1.6420
1985-01-01,1985,1,-3.0800
1985-02-01,1985,2,-0.7050
1985-03-01,1985,3,1.1670
1985-04-01,1985,4,0.1850
1985-05-01,1985,5,-0.6580
1985-06-01,1985,6,-0.2440
1985-07-01,1985,7,0.9750
1985-08-01,1985,8,2.3480
1985-09-01,1985,9,-0.0560
1985-10-01,1985,10,1.0260
1985-11-01,1985,11,-1.9270
1985-12-01,1985,12,-0.8780
1986-01-01,1986,1,1.5350
1986-02-01,1986,2,-3.5270
1986-03-01,1986,3,3.8580
1986-04-01,1986,4,-0.3690
1986-05-01,1986,5,3.4770
1986-06-01,1986,6,-0.2610
1986-07-01,1986,7,-0.2200
1986-08-01,1986,8,-1.5220
1986-09-01,1986,9,-1.1380
1986-10-01,1986,10,3.1910
1986-11-01,1986,11,3.2300
1986-12-01,1986,12,3.3650
1987-01-01,1987,1,-2.4830
1987-02-01,1987,2,-0.2450
1987-03-01,1987,3,0.8740
1987-04-01,1987,4,1.7950
1987-05-01,1987,5,-0.6960
1987-06-01,1987,6,-0.2020
1987-07-01,1987,7,-1.5720
1987-08-01,1987,8,-2.9180
1987-09-01,1987,9,0.5890
1987-10-01,1987,10,-0.2800
1987-11-01,1987,11,0.2840
1987-12-01,1987,12,-1.3320
1988-01-01,1988,1,0.4950
1988-02-01,1988,2,-0.0470
1988-03-01,1988,3,1.6220
1988-04-01,1988,4,-1.4210
1988-05-01,1988,5,-0.1770
1988-06-01,1988,6,-2.8540
1988-07-01,1988,7,1.3330
1988-08-01,1988,8,1.3230
1988-09-01,1988,9,0.8680
1988-10-01,1988,10,-1.6350
1988-11-01,1988,11,-1.6170
1988-12-01,1988,12,1.8430
1989-01-01,1989,1,3.1120
1989-02-01,1989,2,2.8640
1989-03-01,1989,3,3.0920
1989-04-01,1989,4,-0.2170
1989-05-01,1989,5,1.3500
1989-06-01,1989,6,-0.5680
1989-07-01,1989,7,-1.0880
1989-08-01,1989,8,1.2480
1989-09-01,1989,9,-0.3360
1989-10-01,1989,10,0.7700
1989-11-01,1989,11,-2.7880
1989-12-01,1989,12,-3.1000
1990-01-01,1990,1,3.3610
1990-02-01,1990,2,4.0860
1990-03-01,1990,3,3.0060
1990-04-01,1990,4,1.4510
1990-05-01,1990,5,-1.6380
1990-06-01,1990,6,-0.3260
1990-07-01,1990,7,-0.3670
1990-08-01,1990,8,1.2150
1990-09-01,1990,9,-1.3880
1990-10-01,1990,10,-0.4230
1990-11-01,1990,11,-0.6960
1990-12-01,1990,12,0.6220
1991-01-01,1991,1,1.5680
1991-02-01,1991,2,-0.1030
1991-03-01,1991,3,-1.1160
1991-04-01,1991,4,1.4550
1991-05-01,1991,5,-0.0120
1991-06-01,1991,6,-1.0790
1991-07-01,1991,7,-1.3890
1991-08-01,1991,8,1.0190
1991-09-01,1991,9,-0.6670
1991-10-01,1991,10,-0.9440
1991-11-01,1991,11,2.0040
1991-12-01,1991,12,0.8560
1992-01-01,1992,1,0.2810
1992-02-01,1992,2,2.5000
1992-03-01,1992,3,2.5790
1992-04-01,1992,4,1.4910
1992-05-01,1992,5,0.5520
1992-06-01,1992,6,-1.2880
1992-07-01,1992,7,-0.0290
1992-08-01,1992,8,2.5390
1992-09-01,1992,9,1.3060
1992-10-01,1992,10,-1.8110
1992-11-01,1992,11,4.5780
1992-12-01,1992,12,0.2450
1993-01-01,1993,1,3.4130
1993-02-01,1993,2,-0.0040
1993-03-01,1993,3,1.6030
1993-04-01,1993,4,0.8180
1993-05-01,1993,5,-3.1240
1993-06-01,1993,6,-0.5320
1993-07-01,1993,7,-1.0960
1993-08-01,1993,8,-0.7400
1993-09-01,1993,9,-1.2270
1993-10-01,1993,10,-3.6790
1993-11-01,1993,11,1.4530
1993-12-01,1993,12,2.8340
1994-01-01,1994,1,1.3760
1994-02-01,1994,2,-0.1040
1994-03-01,1994,3,4.2620
1994-04-01,1994,4,2.0450
1994-05-01,1994,5,-0.8950
1994-06-01,1994,6,2.5950
1994-07-01,1994,7,0.6720
1994-08-01,1994,8,-1.1410
1994-09-01,1994,9,-0.8550
1994-10-01,1994,10,-1.0990
1994-11-01,1994,11,1.2150
1994-12-01,1994,12,2.8180
1995-01-01,1995,1,2.2600
1995-02-01,1995,2,2.3960
1995-03-01,1995,3,1.3190
1995-04-01,1995,4,-2.3850
1995-05-01,1995,5,-0.7170
1995-06-01,1995,6,-4.8810
1995-07-01,1995,7,-2.1970
1995-08-01,1995,8,-2.3790
1995-09-01,1995,9,-0.9990
1995-10-01,1995,10,0.7810
1995-11-01,1995,11,-3.0030
1995-12-01,1995,12,-3.9770
1996-01-01,1996,1,-3.7140
1996-02-01,1996,2,0.2550
1996-03-01,1996,3,-2.2420
1996-04-01,1996,4,0.0740
1996-05-01,1996,5,-1.9290
1996-06-01,1996,6,0.9000
1996-07-01,1996,7,0.3190
1996-08-01,1996,8,0.3010
1996-09-01,1996,9,-1.3850
1996-10-01,1996,10,2.3750
1996-11-01,1996,11,0.0900
1996-12-01,1996,12,-5.0410
1997-01-01,1997,1,-2.3180
1997-02-01,1997,2,4.3260
1997-03-01,1997,3,2.2540
1997-04-01,1997,4,-1.1580
1997-05-01,1997,5,-1.9020
1997-06-01,1997,6,-3.7090
1997-07-01,1997,7,-0.3720
1997-08-01,1997,8,0.7040
1997-09-01,1997,9,-0.8690
1997-10-01,1997,10,-1.6890
1997-11-01,1997,11,-0.7680
1997-12-01,1997,12,-0.1940
1998-01-01,1998,1,-0.5220
1998-02-01,1998,2,1.3090
1998-03-01,1998,3,1.4120
1998-04-01,1998,4,-0.1240
1998-05-01,1998,5,-1.6080
1998-06-01,1998,6,-0.9320
1998-07-01,1998,7,-1.1230
1998-08-01,1998,8,-0.3000
1998-09-01,1998,9,-2.8250
1998-10-01,1998,10,2.0250
1998-11-01,1998,11,1.6430
1998-12-01,1998,12,2.0180
1999-01-01,1999,1,0.8950
1999-02-01,1999,2,1.8120
1999-03-01,1999,3,-0.5870
1999-04-01,1999,4,0.7800
1999-05-01,1999,5,1.4400
1999-06-01,1999,6,1.4130
1999-07-01,1999,7,-1.7990
1999-08-01,1999,8,-2.8630
1999-09-01,1999,9,0.1140
1999-10-01,1999,10,-0.4370
1999-11-01,1999,11,0.9970
1999-12-01,1999,12,2.2290
2000-01-01,2000,1,0.0020
2000-02-01,2000,2,3.6530
2000-03-01,2000,3,0.6990
2000-04-01,2000,4,-3.9710
2000-05-01,2000,5,0.7600
2000-06-01,2000,6,0.2480
2000-07-01,2000,7,-2.4850
2000-08-01,2000,8,0.4140
2000-09-01,2000,9,0.1260
2000-10-01,2000,10,2.7870
2000-11-01,2000,11,0.1090
2000-12-01,2000,12,-2.2920
2001-01-01,2001,1,-0.4600
2001-02-01,2001,2,-0.2760
2001-03-01,2001,3,-0.9880
2001-04-01,2001,4,1.7720
2001-05-01,2001,5,-0.1580
2001-06-01,2001,6,-0.5200
2001-07-01,2001,7,-0.4790
2001-08-01,2001,8,1.1020
2001-09-01,2001,9,-3.5530
2001-10-01,2001,10,0.9510
2001-11-01,2001,11,0.8530
2001-12-01,2001,12,-2.7690
2002-01-01,2002,1,1.7170
2002-02-01,2002,2,2.0630
2002-03-01,2002,3,-0.0350
2002-04-01,2002,4,0.7160
2002-05-01,2002,5,1.8710
2002-06-01,2002,6,1.6670
2002-07-01,2002,7,0.0430
2002-08-01,2002,8,-0.4070
2002-09-01,2002,9,-3.3150
2002-10-01,2002,10,-1.0060
2002-11-01,2002,11,0.6320
2002-12-01,2002,12,-1.3770
2003-01-01,2003,1,0.2720
2003-02-01,2003,2,1.0970
2003-03-01,2003,3,1.0380
2003-04-01,2003,4,-1.8940
2003-05-01,2003,5,1.7850
2003-06-01,2003,6,-1.1440
2003-07-01,2003,7,0.6130
2003-08-01,2003,8,-1.9650
2003-09-01,2003,9,0.2050
2003-10-01,2003,10,-3.0980
2003-11-01,2003,11,0.7780
2003-12-01,2003,12,-0.7230
2004-01-01,2004,1,0.6070
2004-02-01,2004,2,-1.0230
2004-03-01,2004,3,1.8640
2004-04-01,2004,4,1.1130
2004-05-01,2004,5,0.3380
2004-06-01,2004,6,0.0990
2004-07-01,2004,7,-0.1130
2004-08-01,2004,8,-1.1560
2004-09-01,2004,9,1.3490
2004-10-01,2004,10,-1.6740
2004-11-01,2004,11,-0.1970
2004-12-01,2004,12,1.4810
2005-01-01,2005,1,1.6450
2005-02-01,2005,2,-1.2250
2005-03-01,2005,3,-1.3390
2005-04-01,2005,4,0.7940
2005-05-01,2005,5,-0.9360
2005-06-01,2005,6,-2.8050
2005-07-01,2005,7,-1.7180
2005-08-01,2005,8,-0.9350
2005-09-01,2005,9,0.0310
2005-10-01,2005,10,-1.1460
2005-11-01,2005,11,-0.7690
2005-12-01,2005,12,-0.9960
2006-01-01,2006,1,0.2230
2006-02-01,2006,2,-1.0100
2006-03-01,2006,3,-0.7650
2006-04-01,2006,4,0.5750
2006-05-01,2006,5,0.5510
2006-06-01,2006,6,-1.1880
2006-07-01,2006,7,-0.3610
2006-08-01,2006,8,-2.9790
2006-09-01,2006,9,-0.5960
2006-10-01,2006,10,-2.0880
2006-11-01,2006,11,1.5050
2006-12-01,2006,12,3.1150
2007-01-01,2007,1,1.4540
2007-02-01,2007,2,-0.0680
2007-03-01,2007,3,2.8170
2007-04-01,2007,4,0.0290
2007-05-01,2007,5,1.4400
2007-06-01,2007,6,-3.3610
2007-07-01,2007,7,-0.7560
2007-08-01,2007,8,-2.7490
2007-09-01,2007,9,-1.5040
2007-10-01,2007,10,0.8310
2007-11-01,2007,11,-1.1540
2007-12-01,2007,12,1.2180
2008-01-01,2008,1,1.4140
2008-02-01,2008,2,0.6560
2008-03-01,2008,3,1.2210
2008-04-01,2008,4,-2.5870
2008-05-01,2008,5,-2.6710
2008-06-01,2008,6,-1.5350
2008-07-01,2008,7,-0.3980
2008-08-01,2008,8,0.4440
2008-09-01,2008,9,-1.2650
2008-10-01,2008,10,1.3090
2008-11-01,2008,11,-0.1160
2008-12-01,2008,12,-0.3030
2009-01-01,2009,1,0.8530
2009-02-01,2009,2,-1.2220
2009-03-01,2009,3,0.8550
2009-04-01,2009,4,2.6650
2009-05-01,2009,5,2.8950
2009-06-01,2009,6,-2.6100
2009-07-01,2009,7,0.2690
2009-08-01,2009,8,0.4430
2009-09-01,2009,9,-0.0090
2009-10-01,2009,10,-0.9670
2009-11-01,2009,11,2.1620
2009-12-01,2009,12,-4.0980
2010-01-01,2010,1,-2.4250
2010-02-01,2010,2,-3.9460
2010-03-01,2010,3,-0.8550
2010-04-01,2010,4,-1.5620
2010-05-01,2010,5,-1.6140
2010-06-01,2010,6,-3.3200
2010-07-01,2010,7,-0.5760
2010-08-01,2010,8,-3.0500
2010-09-01,2010,9,-1.8670
2010-10-01,2010,10,-1.6080
2010-11-01,2010,11,-2.1230
2010-12-01,2010,12,-5.3300
2011-01-01,2011,1,-1.7040
2011-02-01,2011,2,2.2880
2011-03-01,2011,3,0.1510
2011-04-01,2011,4,1.2510
2011-05-01,2011,5,0.7850
2011-06-01,2011,6,-1.2030
2011-07-01,2011,7,-2.2310
2011-08-01,2011,8,-2.2680
2011-09-01,2011,9,1.8970
2011-10-01,2011,10,1.3920
2011-11-01,2011,11,0.7220
2011-12-01,2011,12,3.2880
