date,Rs,u2,Tmax,Tmin,RH,pr,ETo
1961-08-07,23.19,0.71,34.58,14.67,61.81,0.00,4.45
1961-08-08,22.41,0.65,34.17,15.74,59.84,0.00,4.30
1961-08-09,22.72,0.65,34.38,14.93,58.27,0.00,4.35
1961-08-10,23.19,0.65,34.83,15.04,59.84,0.00,4.45
1961-08-11,22.56,0.71,34.96,16.43,58.27,0.00,4.45
1961-08-12,22.41,0.71,34.24,15.14,60.24,0.00,4.35
1961-08-13,22.72,0.71,33.60,13.36,55.91,0.00,4.30
1961-08-14,23.51,0.35,34.50,14.32,58.27,0.00,4.15
1961-08-15,23.66,0.59,35.43,14.19,56.69,0.00,4.50
1961-08-16,21.46,0.41,34.71,15.62,60.24,0.00,4.04
1961-08-17,22.09,0.35,36.04,15.96,57.87,0.00,4.15
1961-08-18,21.31,0.53,35.50,16.51,57.87,0.00,4.20
1961-08-19,21.62,0.30,35.10,16.76,60.24,0.00,4.04
1961-08-20,22.72,0.35,34.19,15.99,60.24,0.00,4.15
1961-08-21,23.82,0.24,35.13,15.53,59.84,0.00,4.25
1961-08-22,22.56,0.35,36.57,16.14,60.24,0.00,4.30
1961-08-23,21.15,0.53,34.42,18.56,64.96,0.00,4.20
1961-08-24,22.72,0.59,34.92,19.23,61.81,0.00,4.56
1961-08-25,23.03,0.71,35.25,16.87,62.20,0.00,4.66
1961-08-26,22.41,0.47,35.64,17.99,61.02,0.00,4.40
1961-08-27,22.72,0.41,36.12,19.06,60.24,0.00,4.50
1961-08-28,23.51,0.53,35.94,18.59,59.06,0.00,4.66
1961-08-29,23.98,0.53,35.54,16.77,58.27,0.00,4.66
1961-08-30,23.19,0.47,35.61,15.89,61.02,0.00,4.50
1961-08-31,23.35,0.47,35.20,15.74,62.60,0.00,4.50
1961-09-01,22.72,0.65,35.86,18.26,60.63,0.00,4.66
1961-09-02,23.82,0.71,36.28,16.89,57.87,0.00,4.91
1961-09-03,23.82,0.71,35.37,17.68,59.84,0.00,4.86
1961-09-04,23.98,0.53,36.13,17.69,59.06,0.00,4.76
1961-09-05,22.72,0.41,35.36,19.05,59.84,0.00,4.50
1961-09-06,21.46,0.35,34.89,19.76,61.02,0.00,4.25
1961-09-07,20.68,0.47,34.87,19.42,60.24,0.00,4.25
1961-09-08,23.51,0.65,35.80,18.69,59.84,2.90,4.86
1961-09-09,22.41,0.35,34.99,20.82,59.06,0.00,4.45
