city,cycle,observed_class,det_I_total_obs_mm,det_I_total_forecast_median_mm,det_I_total_forecast_mean_mm,det_I_total_error_mm,det_n_irrigation_events_obs,det_n_irrigation_events_forecast_mean,det_MAE_SW_mm,det_MAE_I_mm,det_Pearson_r_SW,det_KGE_SW,det_NSE_SW,prob_CRPS_I_total_mm,prob_PIT_I_total,prob_coverage_90_I_total,prob_coverage_90_SW_daily,prob_I_total_q05,prob_I_total_q50,prob_I_total_q95,baseline_CRPS_naive_climatology_mm,baseline_CRPS_persistence_mm,baseline_CRPS_long_term_mean_mm,CRPSS_vs_naive_climatology,CRPSS_vs_persistence,CRPSS_vs_long_term_mean
Luis_Eduardo_Magalhaes,2022/2023,2,63.762,97.304,110.751453,33.542,2,3.516,5.823333333333329,1.893304722222222,0.35308678919456427,0.04456898128070319,0.04513100494264488,26.280473477999994,0.238,1.0,0.9555555555555556,30.623999999999995,97.304,190.34467499999892,29.070681969999992,32.26,48.159303278688526,0.0959801526114662,0.18535420092994437,0.45430121100548315
Luis_Eduardo_Magalhaes,2023/2024,2,66.542,97.26799999999997,108.39242599999999,30.72599999999997,2,3.434,7.478811111111112,1.889153688888889,-0.09449609903898948,-0.2951629463957721,-0.2922257997866142,23.250217735999986,0.308,1.0,0.9444444444444444,30.623999999999995,97.26799999999997,189.18849999999998,25.937315389999984,2.779999999999999,44.60254032258064,0.10359968306650569,-7.363387674820142,0.4787243603649801
Luis_Eduardo_Magalhaes,2024/2025,0,29.783999999999995,96.115,107.59329299999999,66.331,1,3.418,7.552569444444445,1.5098994333333333,-0.1452407104561492,-0.3270068050741286,-0.48457785074223514,49.08231672600001,0.05,0.0,0.9444444444444444,30.5654,96.115,188.261,50.02076066400001,36.758000000000024,80.65256349206349,0.018761088906738665,-0.33528257048805643,0.3914351311247548
Tasso_Fragoso,2020/2021,1,62.55199999999999,60.818499999999986,52.719733999999995,-1.7335000000000065,2,1.666,6.334688888888887,1.245524022222222,0.26348731054106045,-0.047350148972825634,-0.1520825837961608,10.435897716000007,0.542,1.0,0.8888888888888888,0.0,60.818499999999986,126.37000000000002,11.257549210000008,0.10999999999999233,11.750652542372892,0.07298671128793588,-93.87179741818849,0.11188781402835934
Tasso_Fragoso,2021/2022,2,29.853499999999983,59.93524999999999,49.977451,30.081750000000007,1,1.586,4.790488888888889,0.8701576555555552,0.13714558989858283,-0.07249706396579536,-0.109708125081587,13.054745006000015,0.292,1.0,0.9777777777777777,0.0,59.93524999999999,128.67549999999997,16.03627038600001,32.69850000000002,21.14369166666668,0.18592386560175023,0.6007540099392936,0.3825702147094303
Tasso_Fragoso,2022/2023,1,62.782500000000006,34.501,49.02159699999999,-28.28150000000001,2,1.554,4.117219444444445,1.1988137,0.4713845623595234,0.14225341459445517,0.13408532530258865,11.737147254000007,0.644,1.0,0.9555555555555556,0.0,34.501,126.37000000000002,11.355364286000007,32.92900000000003,12.131926229508213,-0.03362137562338696,0.6435619893103345,0.03254050247585538
Tasso_Fragoso,2023/2024,1,30.35599999999999,59.491000000000014,51.010371,29.135000000000023,1,1.624,6.56952222222222,0.8756789666666666,0.16988432626089073,-0.10733932864790652,-0.31867482068945674,12.639898482,0.308,1.0,0.9222222222222223,0.0,59.491000000000014,126.48527499999992,12.851497897999987,32.426500000000026,20.490249999999996,0.01646496133597919,0.6101984956131563,0.38312619504398426
Tasso_Fragoso,2024/2025,2,30.46149999999999,33.283500000000004,48.505979999999994,2.8220000000000134,1,1.544,4.285347222222222,0.8702753333333332,0.22406660261873917,-0.022157741361866545,0.009544322849664888,10.764246871999998,0.342,1.0,0.9777777777777777,0.0,33.283500000000004,126.37000000000002,10.967680129999994,0.10549999999999748,20.059507936507934,0.018548430988932996,-101.03077603791711,0.4633843010471226
Urucui,2020/2021,2,124.98549999999996,96.68849999999999,96.10941499999998,-28.29699999999997,5,3.86,5.5985388888888865,2.3299305444444443,0.059901560782599235,-0.17717630916713234,-0.11409119088719377,17.820650825999977,0.756,1.0,0.9555555555555556,25.084499999999995,96.68849999999999,173.412,20.375547827999988,22.770499999999966,31.791127118644013,0.1253903464862468,0.21737990707274746,0.4394457686418738
Urucui,2021/2022,2,48.82649999999999,96.66499999999999,94.79860500000001,47.8385,2,3.802,4.924974999999999,1.536160811111111,-0.044958153597557136,-0.24265081885430395,-0.14304707665840755,26.392236194000002,0.156,1.0,0.9888888888888889,25.084499999999995,96.66499999999999,173.58800000000002,29.934583716000017,76.15899999999998,44.897725,0.11833628807427288,0.6534587350936855,0.41216985506503945
Urucui,2022/2023,0,94.94449999999998,96.66499999999999,93.41538699999998,1.7205000000000155,4,3.758,5.40678611111111,2.0024691444444445,0.09830751853710698,-0.1757886425126809,-0.0731111871522605,10.068461262,0.478,1.0,0.9222222222222223,25.084499999999995,96.66499999999999,173.412,10.911527934000002,46.11799999999998,1.9563032786885122,0.0772638513230609,0.7816804444685371,-4.146677088201684
Urucui,2023/2024,1,55.44599999999999,94.5725,92.402541,39.126500000000014,2,3.708,5.085933333333333,1.573512722222222,0.08572109042070616,-0.14672478117684706,-0.0971143369533567,21.048289006000005,0.276,1.0,0.9555555555555556,25.084499999999995,94.5725,173.58800000000002,22.52547507000001,39.498499999999986,37.57375,0.06557846435688974,0.46711168763370725,0.439813992321767
Urucui,2024/2025,0,78.88399999999999,94.7585,91.148707,15.874500000000012,3,3.66,4.662261111111111,1.7704814555555557,0.1491175427615371,-0.10208510791407699,-0.045728503019620836,11.25620939400001,0.484,1.0,0.9333333333333333,25.067999999999998,94.7585,173.42079999999999,10.343296376000005,23.43799999999999,13.539341269841268,-0.08826132258167485,0.5197453112893586,0.1686294650779584
