city,variable,period,month,n,mean,median,std,cv,iqr,p10,p25,p50,p75,p90,skewness,kurtosis,min,max
Tasso_Fragoso,ETo,1991-2020,9,30,162.322,162.520,13.067,8.050,19.705,145.998,152.495,162.520,172.200,177.252,0.039,0.256,134.040,194.470
Tasso_Fragoso,ETo,1991-2020,10,30,154.590,151.915,14.447,9.346,15.873,136.638,147.265,151.915,163.137,177.002,0.534,-0.009,128.020,189.030
Tasso_Fragoso,ETo,1991-2020,11,30,128.118,130.210,11.389,8.889,17.808,112.779,120.060,130.210,137.868,141.641,-0.389,-0.718,104.280,146.150
Tasso_Fragoso,ETo,1991-2020,12,30,123.909,122.575,11.575,9.341,15.388,112.937,115.532,122.575,130.920,136.389,0.458,0.713,98.760,154.500
Tasso_Fragoso,Tmax,1961-1990,1,30,30.827,30.899,0.892,2.893,1.176,29.726,30.318,30.899,31.494,31.695,-0.517,0.825,28.374,32.743
Tasso_Fragoso,Tmax,1961-1990,2,30,30.642,30.650,0.817,2.666,1.019,29.820,30.117,30.650,31.136,31.660,-0.485,0.224,28.618,32.087
Tasso_Fragoso,Tmax,1961-1990,3,30,30.711,30.795,0.792,2.580,1.093,29.965,30.234,30.795,31.327,31.539,-1.119,1.816,28.262,31.795
Tasso_Fragoso,Tmax,1961-1990,4,30,31.127,31.291,0.864,2.774,1.155,30.077,30.573,31.291,31.728,32.170,-0.246,0.141,29.011,32.997
Tasso_Fragoso,Tmax,1961-1990,5,30,31.778,31.993,1.191,3.747,1.260,30.560,31.131,31.993,32.390,33.037,-0.342,1.358,28.739,34.680
Tasso_Fragoso,Tmax,1961-1990,6,30,32.051,32.204,1.081,3.374,0.917,30.874,31.700,32.204,32.618,33.218,-0.786,1.448,29.130,34.372
Tasso_Fragoso,Tmax,1961-1990,7,30,32.687,32.905,1.047,3.204,0.789,31.508,32.479,32.905,33.269,33.455,-1.548,3.435,29.327,34.560
Tasso_Fragoso,Tmax,1961-1990,8,30,34.119,34.246,0.890,2.609,0.948,33.637,33.773,34.246,34.721,34.923,-1.673,3.921,31.364,35.400
Tasso_Fragoso,Tmax,1961-1990,9,30,34.766,34.800,0.892,2.565,0.893,33.986,34.396,34.800,35.289,35.852,-0.643,1.495,32.377,36.605
Tasso_Fragoso,Tmax,1961-1990,10,30,33.555,33.570,1.132,3.374,1.240,32.192,33.056,33.570,34.296,34.891,-0.300,0.239,30.883,35.953
Tasso_Fragoso,Tmax,1961-1990,11,30,32.082,32.086,1.120,3.492,1.566,30.611,31.202,32.086,32.768,33.399,0.444,0.037,30.547,35.069
Tasso_Fragoso,Tmax,1961-1990,12,30,31.072,31.370,1.065,3.428,1.057,29.305,30.758,31.370,31.815,32.179,-0.970,0.208,28.604,32.497
Tasso_Fragoso,Tmax,1981-2010,1,30,31.379,31.291,0.877,2.796,0.838,30.310,30.910,31.291,31.748,32.464,0.285,0.129,29.487,33.372
Tasso_Fragoso,Tmax,1981-2010,2,30,31.458,31.506,0.794,2.525,1.008,30.545,30.763,31.506,31.771,32.421,0.506,0.175,30.126,33.301
Tasso_Fragoso,Tmax,1981-2010,3,30,31.406,31.344,0.784,2.495,1.085,30.467,30.805,31.344,31.890,32.470,0.430,-0.680,30.211,32.901
Tasso_Fragoso,Tmax,1981-2010,4,30,31.918,31.967,1.010,3.165,1.332,30.906,31.125,31.967,32.457,32.936,0.543,1.040,30.088,34.833
Tasso_Fragoso,Tmax,1981-2010,5,30,32.631,32.507,1.069,3.276,1.262,31.361,31.955,32.507,33.217,34.218,0.139,-0.474,30.568,34.680
Tasso_Fragoso,Tmax,1981-2010,6,30,32.891,32.949,0.743,2.259,1.110,32.199,32.275,32.949,33.385,33.660,-0.274,0.345,30.996,34.372
Tasso_Fragoso,Tmax,1981-2010,7,30,33.380,33.216,0.777,2.328,1.063,32.513,32.918,33.216,33.981,34.393,0.070,-0.193,31.556,34.817
Tasso_Fragoso,Tmax,1981-2010,8,30,34.782,34.727,0.573,1.649,0.556,33.839,34.592,34.727,35.148,35.462,0.010,0.290,33.637,36.167
Tasso_Fragoso,Tmax,1981-2010,9,30,35.681,35.772,0.820,2.297,1.256,34.516,35.084,35.772,36.341,36.628,-0.161,-1.041,34.218,37.089
Tasso_Fragoso,Tmax,1981-2010,10,30,34.534,34.405,1.118,3.237,1.431,33.245,33.831,34.405,35.262,35.837,-0.123,0.036,31.861,36.697
Tasso_Fragoso,Tmax,1981-2010,11,30,32.821,32.703,1.047,3.190,1.490,31.697,32.103,32.703,33.593,34.319,0.216,-0.917,31.005,34.748
Tasso_Fragoso,Tmax,1981-2010,12,30,31.629,31.781,1.034,3.268,1.055,30.403,31.162,31.781,32.217,32.680,-1.048,1.579,28.685,33.417
Tasso_Fragoso,Tmax,1991-2020,1,30,31.686,31.658,0.775,2.445,1.125,30.701,31.097,31.658,32.222,32.463,0.082,-0.504,30.281,33.372
Tasso_Fragoso,Tmax,1991-2020,2,30,31.680,31.512,0.946,2.985,0.955,30.593,31.205,31.512,32.161,32.693,1.044,1.531,30.264,34.523
Tasso_Fragoso,Tmax,1991-2020,3,30,31.862,31.908,0.714,2.242,0.908,30.999,31.424,31.908,32.332,32.824,0.249,0.001,30.538,33.618
Tasso_Fragoso,Tmax,1991-2020,4,30,32.353,32.419,0.878,2.715,0.813,31.054,31.924,32.419,32.737,33.406,0.490,1.039,30.940,34.833
Tasso_Fragoso,Tmax,1991-2020,5,30,32.967,33.084,1.003,3.042,1.375,31.795,32.245,33.084,33.620,34.218,-0.207,-0.393,30.770,34.876
Tasso_Fragoso,Tmax,1991-2020,6,30,33.276,33.400,0.623,1.871,0.905,32.284,32.770,33.400,33.676,33.975,-0.243,-0.876,32.219,34.326
Tasso_Fragoso,Tmax,1991-2020,7,30,33.780,33.811,0.740,2.190,1.261,32.908,33.103,33.811,34.364,34.793,0.150,-1.265,32.624,35.151
Tasso_Fragoso,Tmax,1991-2020,8,30,35.273,35.139,0.698,1.980,0.885,34.652,34.737,35.139,35.623,36.108,0.756,1.099,33.823,37.218
Tasso_Fragoso,Tmax,1991-2020,9,30,36.358,36.467,0.922,2.535,1.315,35.143,35.769,36.467,37.084,37.354,-0.364,-0.460,34.522,38.159
Tasso_Fragoso,Tmax,1991-2020,10,30,35.413,35.292,1.222,3.452,1.364,34.039,34.694,35.292,36.058,36.792,0.588,0.388,33.236,38.474
Tasso_Fragoso,Tmax,1991-2020,11,30,33.204,33.248,1.149,3.462,1.848,31.782,32.214,33.248,34.061,34.755,0.023,-1.056,31.099,35.143
Tasso_Fragoso,Tmax,1991-2020,12,30,32.309,32.318,1.154,3.572,1.177,31.148,31.639,32.318,32.815,33.409,0.954,2.176,30.257,35.843
Tasso_Fragoso,Tmin,1961-1990,1,30,20.805,20.859,0.796,3.824,1.172,19.811,20.217,20.859,21.390,21.716,0.003,-0.667,19.200,22.391
Tasso_Fragoso,Tmin,1961-1990,2,30,20.865,20.896,0.816,3.910,1.062,19.820,20.332,20.896,21.394,21.899,0.098,-0.434,19.254,22.612
Tasso_Fragoso,Tmin,1961-1990,3,30,21.014,20.969,0.766,3.646,1.077,20.016,20.500,20.969,21.577,21.913,-0.032,-0.537,19.496,22.657
Tasso_Fragoso,Tmin,1961-1990,4,30,20.930,20.954,0.715,3.418,0.907,20.120,20.505,20.954,21.412,21.669,-0.109,-0.063,19.420,22.510
Tasso_Fragoso,Tmin,1961-1990,5,30,19.935,20.076,1.054,5.290,1.205,18.589,19.251,20.076,20.456,20.972,0.429,0.420,18.092,22.650
Tasso_Fragoso,Tmin,1961-1990,6,30,18.194,18.311,1.343,7.381,1.546,16.745,17.349,18.311,18.896,19.441,0.393,1.428,15.486,22.080
Tasso_Fragoso,Tmin,1961-1990,7,30,17.283,17.376,1.721,9.955,2.509,14.780,15.957,17.376,18.466,19.022,0.262,0.244,14.423,21.827
Tasso_Fragoso,Tmin,1961-1990,8,30,17.774,17.770,1.857,10.448,3.069,15.384,16.285,17.770,19.353,19.577,0.057,-0.757,14.699,21.916
Tasso_Fragoso,Tmin,1961-1990,9,30,20.088,20.443,1.437,7.152,2.349,18.259,18.839,20.443,21.188,21.607,-0.205,-1.109,17.594,22.697
Tasso_Fragoso,Tmin,1961-1990,10,30,21.214,21.330,0.921,4.343,1.548,19.925,20.348,21.330,21.896,22.347,-0.407,-1.055,19.384,22.534
Tasso_Fragoso,Tmin,1961-1990,11,30,21.179,21.400,0.784,3.703,1.086,19.919,20.659,21.400,21.744,22.134,-0.431,-0.813,19.584,22.325
Tasso_Fragoso,Tmin,1961-1990,12,30,20.951,21.196,0.789,3.768,1.025,19.790,20.468,21.196,21.493,21.744,-0.503,-0.602,19.298,22.146
Tasso_Fragoso,Tmin,1981-2010,1,30,21.546,21.547,0.431,1.999,0.568,21.036,21.274,21.547,21.842,22.057,-0.545,0.278,20.395,22.278
Tasso_Fragoso,Tmin,1981-2010,2,30,21.574,21.553,0.511,2.368,0.555,20.931,21.317,21.553,21.873,22.185,0.041,0.138,20.408,22.711
Tasso_Fragoso,Tmin,1981-2010,3,30,21.737,21.770,0.376,1.732,0.474,21.288,21.478,21.770,21.952,22.152,-0.095,-0.155,20.999,22.512
Tasso_Fragoso,Tmin,1981-2010,4,30,21.589,21.604,0.442,2.049,0.530,21.158,21.321,21.604,21.851,21.994,0.344,2.334,20.587,22.930
Tasso_Fragoso,Tmin,1981-2010,5,30,20.702,20.764,0.774,3.737,1.088,19.977,20.134,20.764,21.222,21.409,-0.301,1.752,18.491,22.650
Tasso_Fragoso,Tmin,1981-2010,6,30,18.726,18.784,0.810,4.325,0.797,17.809,18.438,18.784,19.235,19.444,-0.546,0.742,16.779,20.298
Tasso_Fragoso,Tmin,1981-2010,7,30,17.828,17.797,0.684,3.835,0.848,17.023,17.375,17.797,18.223,18.736,0.361,-0.116,16.596,19.475
Tasso_Fragoso,Tmin,1981-2010,8,30,18.570,18.592,0.768,4.137,1.323,17.509,17.930,18.592,19.253,19.410,-0.099,-0.945,17.235,19.907
Tasso_Fragoso,Tmin,1981-2010,9,30,20.824,20.827,0.661,3.176,0.815,20.063,20.515,20.827,21.330,21.595,-0.913,0.483,19.165,21.654
Tasso_Fragoso,Tmin,1981-2010,10,30,22.024,22.080,0.417,1.892,0.651,21.559,21.728,22.080,22.378,22.538,-0.320,-0.684,21.083,22.668
Tasso_Fragoso,Tmin,1981-2010,11,30,21.925,21.888,0.359,1.639,0.548,21.488,21.635,21.888,22.183,22.393,0.171,-0.939,21.349,22.600
Tasso_Fragoso,Tmin,1981-2010,12,30,21.690,21.739,0.285,1.315,0.369,21.361,21.485,21.739,21.854,22.016,-0.348,-0.100,21.012,22.205
Tasso_Fragoso,Tmin,1991-2020,1,30,21.721,21.766,0.472,2.174,0.417,21.225,21.507,21.766,21.924,22.279,-0.395,1.908,20.395,22.883
Tasso_Fragoso,Tmin,1991-2020,2,30,21.755,21.748,0.459,2.110,0.592,21.379,21.460,21.748,22.052,22.301,-0.484,1.491,20.408,22.711
Tasso_Fragoso,Tmin,1991-2020,3,30,21.916,21.925,0.462,2.108,0.611,21.440,21.608,21.925,22.219,22.474,0.403,0.874,20.999,23.191
Tasso_Fragoso,Tmin,1991-2020,4,30,21.789,21.766,0.469,2.154,0.434,21.254,21.550,21.766,21.985,22.392,0.154,0.422,20.732,22.930
Tasso_Fragoso,Tmin,1991-2020,5,30,20.984,21.070,0.502,2.393,0.652,20.261,20.675,21.070,21.327,21.528,-0.728,0.168,19.700,21.690
Tasso_Fragoso,Tmin,1991-2020,6,30,18.880,18.945,0.817,4.325,0.800,17.855,18.490,18.945,19.290,19.878,-0.840,1.163,16.779,20.298
Tasso_Fragoso,Tmin,1991-2020,7,30,17.860,17.744,0.669,3.744,1.079,17.177,17.413,17.744,18.491,18.800,0.131,-0.881,16.596,19.002
Tasso_Fragoso,Tmin,1991-2020,8,30,18.577,18.511,0.666,3.584,0.822,17.717,18.156,18.511,18.978,19.498,0.193,-0.253,17.235,19.928
Tasso_Fragoso,Tmin,1991-2020,9,30,20.918,21.051,0.688,3.288,0.875,20.246,20.515,21.051,21.390,21.610,-0.542,0.525,19.229,22.339
Tasso_Fragoso,Tmin,1991-2020,10,30,22.265,22.363,0.444,1.993,0.694,21.707,21.859,22.363,22.553,22.686,0.038,-0.193,21.391,23.326
Tasso_Fragoso,Tmin,1991-2020,11,30,22.201,22.147,0.408,1.838,0.652,21.750,21.861,22.147,22.512,22.863,0.219,-0.995,21.496,22.893
Tasso_Fragoso,Tmin,1991-2020,12,30,21.924,21.858,0.389,1.776,0.310,21.552,21.749,21.858,22.059,22.288,0.688,2.436,21.012,23.096
Tasso_Fragoso,RH,1961-1990,1,30,80.516,80.969,3.498,4.345,3.689,76.371,79.153,80.969,82.842,83.708,-0.817,1.240,71.019,86.817
Tasso_Fragoso,RH,1961-1990,2,30,82.178,82.712,3.210,3.906,2.629,78.435,81.302,82.712,83.932,85.378,-1.173,2.452,71.879,87.226
Tasso_Fragoso,RH,1961-1990,3,30,82.649,82.918,2.927,3.541,3.994,78.968,80.791,82.918,84.785,85.795,-0.857,0.373,74.714,86.512
Tasso_Fragoso,RH,1961-1990,4,30,80.866,81.377,4.221,5.220,5.338,75.287,78.543,81.377,83.881,85.896,-0.684,-0.258,70.643,86.325
Tasso_Fragoso,RH,1961-1990,5,30,74.244,76.066,5.647,7.606,7.007,65.258,71.955,76.066,78.963,79.304,-1.034,0.171,60.719,81.217
Tasso_Fragoso,RH,1961-1990,6,30,67.454,68.091,5.650,8.376,6.699,59.935,64.912,68.091,71.611,74.068,-0.645,-0.199,54.843,75.722
Tasso_Fragoso,RH,1961-1990,7,30,60.097,59.564,6.089,10.132,9.678,51.824,54.877,59.564,64.555,67.665,-0.145,-1.136,49.544,69.851
Tasso_Fragoso,RH,1961-1990,8,30,54.008,54.013,5.908,10.940,8.996,47.456,49.180,54.013,58.176,62.130,0.083,-0.855,43.446,65.126
Tasso_Fragoso,RH,1961-1990,9,30,55.536,56.837,5.422,9.764,6.503,49.487,52.716,56.837,59.220,60.921,-0.973,1.216,39.594,64.133
Tasso_Fragoso,RH,1961-1990,10,30,65.984,66.478,4.998,7.575,6.233,58.852,63.195,66.478,69.428,71.186,-0.225,-0.343,55.575,75.412
Tasso_Fragoso,RH,1961-1990,11,30,73.688,74.895,4.163,5.649,5.020,68.485,71.473,74.895,76.493,78.101,-0.852,0.361,63.189,79.409
Tasso_Fragoso,RH,1961-1990,12,30,79.051,79.203,3.722,4.709,3.569,75.915,77.343,79.203,80.912,83.007,-0.675,1.920,68.213,86.258
Tasso_Fragoso,RH,1981-2010,1,30,79.275,79.705,3.795,4.787,3.276,72.741,77.896,79.705,81.172,83.803,-0.448,0.106,71.019,86.500
Tasso_Fragoso,RH,1981-2010,2,30,79.780,79.693,3.343,4.191,3.654,76.673,78.350,79.693,82.004,83.797,-0.813,1.372,70.613,85.770
Tasso_Fragoso,RH,1981-2010,3,30,80.590,81.591,3.950,4.901,4.066,75.054,79.026,81.591,83.092,84.762,-1.054,0.883,69.647,86.080
Tasso_Fragoso,RH,1981-2010,4,30,77.656,76.615,4.657,5.997,6.399,71.948,74.889,76.615,81.288,83.897,0.132,-1.051,69.581,86.050
Tasso_Fragoso,RH,1981-2010,5,30,70.997,72.041,5.275,7.430,6.728,64.403,67.008,72.041,73.736,77.338,0.092,-0.413,60.719,82.144
Tasso_Fragoso,RH,1981-2010,6,30,62.989,62.165,4.622,7.337,6.742,56.683,59.980,62.165,66.723,68.289,-0.056,-0.920,54.843,71.968
Tasso_Fragoso,RH,1981-2010,7,30,56.069,56.090,3.637,6.487,5.711,51.897,53.099,56.090,58.810,60.306,0.157,-0.672,49.544,63.665
Tasso_Fragoso,RH,1981-2010,8,30,49.876,49.384,3.806,7.630,5.128,44.356,47.222,49.384,52.350,55.133,0.218,-0.564,43.879,58.255
Tasso_Fragoso,RH,1981-2010,9,30,51.056,51.864,5.182,10.149,6.450,44.972,48.258,51.864,54.707,57.422,-0.811,0.094,39.383,58.071
Tasso_Fragoso,RH,1981-2010,10,30,61.490,61.246,6.458,10.503,6.290,55.901,57.880,61.246,64.170,69.997,0.036,0.441,47.041,75.412
Tasso_Fragoso,RH,1981-2010,11,30,71.186,71.306,4.892,6.871,5.065,64.968,68.784,71.306,73.848,78.518,-0.025,-0.604,61.496,79.751
Tasso_Fragoso,RH,1981-2010,12,30,77.021,77.197,4.176,5.423,4.480,71.310,74.533,77.197,79.013,81.323,0.132,0.338,68.213,86.258
Tasso_Fragoso,RH,1991-2020,1,30,78.665,78.601,3.332,4.236,3.298,73.969,77.552,78.601,80.850,82.124,-0.222,-0.176,72.238,85.382
Tasso_Fragoso,RH,1991-2020,2,30,79.713,80.169,3.572,4.481,3.058,76.673,78.691,80.169,81.749,83.027,-1.821,4.529,67.580,84.280
Tasso_Fragoso,RH,1991-2020,3,30,79.815,80.613,3.521,4.411,3.585,75.054,78.416,80.613,82.001,83.145,-1.149,1.381,69.647,85.382
Tasso_Fragoso,RH,1991-2020,4,30,77.041,76.995,3.860,5.011,4.623,72.449,74.889,76.995,79.511,82.634,0.204,-0.402,69.581,84.934
Tasso_Fragoso,RH,1991-2020,5,30,70.773,71.419,4.723,6.674,6.503,65.027,67.148,71.419,73.651,74.524,0.216,0.305,61.150,82.144
Tasso_Fragoso,RH,1991-2020,6,30,62.423,62.375,3.659,5.861,5.070,57.687,59.937,62.375,65.007,66.859,-0.120,-0.716,54.987,68.951
Tasso_Fragoso,RH,1991-2020,7,30,55.325,55.271,2.969,5.367,4.989,51.695,52.480,55.271,57.468,59.027,0.034,-0.908,49.860,60.706
Tasso_Fragoso,RH,1991-2020,8,30,48.529,48.418,3.179,6.552,4.609,44.210,46.416,48.418,51.025,52.498,0.081,-0.609,42.799,55.105
Tasso_Fragoso,RH,1991-2020,9,30,48.390,49.226,5.627,11.629,6.890,40.373,45.338,49.226,52.228,55.512,-0.166,-0.968,38.215,57.598
Tasso_Fragoso,RH,1991-2020,10,30,58.325,58.966,6.692,11.473,6.674,48.269,56.153,58.966,62.827,64.736,-0.481,0.573,41.338,71.322
Tasso_Fragoso,RH,1991-2020,11,30,70.612,70.755,4.558,6.455,5.384,65.242,67.425,70.755,72.809,77.714,0.216,-0.318,61.496,79.751
Tasso_Fragoso,RH,1991-2020,12,30,75.024,76.321,4.300,5.731,5.160,71.008,72.463,76.321,77.622,79.158,-1.233,2.702,60.972,82.169
Tasso_Fragoso,Rs,1961-1990,1,30,17.999,18.157,1.628,9.048,2.155,16.014,16.876,18.157,19.031,19.958,-0.135,-0.360,14.294,21.210
Tasso_Fragoso,Rs,1961-1990,2,30,17.721,17.710,1.489,8.405,1.540,16.463,16.933,17.710,18.472,19.661,-0.299,1.287,13.517,20.482
Tasso_Fragoso,Rs,1961-1990,3,30,17.557,17.511,1.459,8.311,2.151,15.328,16.677,17.511,18.829,19.046,-0.220,-0.438,14.380,20.080
Tasso_Fragoso,Rs,1961-1990,4,30,17.817,17.799,1.353,7.592,2.211,16.327,16.601,17.799,18.812,19.553,0.411,-0.489,15.657,21.049
Tasso_Fragoso,Rs,1961-1990,5,30,18.803,18.855,1.004,5.342,1.144,17.611,18.286,18.855,19.430,19.880,-0.310,0.074,16.690,20.886
Tasso_Fragoso,Rs,1961-1990,6,30,19.028,18.955,0.777,4.082,1.099,18.407,18.602,18.955,19.701,19.895,-1.035,2.272,16.536,20.144
Tasso_Fragoso,Rs,1961-1990,7,30,19.999,20.058,0.677,3.385,0.835,19.186,19.566,20.058,20.401,20.848,0.092,-0.264,18.595,21.302
Tasso_Fragoso,Rs,1961-1990,8,30,21.781,22.032,0.765,3.511,0.970,20.875,21.304,22.032,22.275,22.573,-0.747,0.219,19.954,22.994
Tasso_Fragoso,Rs,1961-1990,9,30,21.322,21.552,0.953,4.470,1.019,20.158,20.787,21.552,21.805,22.279,-0.630,1.199,18.583,22.992
Tasso_Fragoso,Rs,1961-1990,10,30,19.782,19.759,1.169,5.907,1.492,18.571,19.114,19.759,20.606,20.991,-0.186,0.696,16.757,22.214
Tasso_Fragoso,Rs,1961-1990,11,30,18.792,18.702,1.334,7.100,1.800,17.582,17.858,18.702,19.658,20.243,0.053,0.166,15.813,21.815
Tasso_Fragoso,Rs,1961-1990,12,30,17.646,17.572,1.672,9.476,1.261,16.181,17.208,17.572,18.470,19.644,-1.424,3.599,12.048,20.212
Tasso_Fragoso,Rs,1981-2010,1,30,17.696,17.990,1.734,9.798,2.341,15.041,16.511,17.990,18.852,19.232,-0.304,-0.109,14.294,21.210
Tasso_Fragoso,Rs,1981-2010,2,30,17.964,17.871,1.461,8.135,1.865,16.491,16.936,17.871,18.802,20.330,0.606,-0.139,15.270,21.357
Tasso_Fragoso,Rs,1981-2010,3,30,17.535,17.511,1.336,7.620,2.067,16.008,16.646,17.511,18.712,19.068,-0.365,-0.264,14.380,19.943
Tasso_Fragoso,Rs,1981-2010,4,30,18.274,18.453,1.507,8.249,1.868,16.097,17.389,18.453,19.258,19.847,-0.470,-0.224,14.819,21.049
Tasso_Fragoso,Rs,1981-2010,5,30,18.801,19.065,1.338,7.116,1.780,16.979,18.051,19.065,19.831,20.153,-0.947,0.587,15.368,20.886
Tasso_Fragoso,Rs,1981-2010,6,30,19.278,19.448,0.705,3.659,0.682,18.654,19.095,19.448,19.777,19.878,-2.217,6.960,16.536,19.955
Tasso_Fragoso,Rs,1981-2010,7,30,20.232,20.315,0.553,2.732,0.472,19.545,20.010,20.315,20.482,20.830,-0.970,1.460,18.595,21.079
Tasso_Fragoso,Rs,1981-2010,8,30,21.845,21.940,0.841,3.849,1.169,20.492,21.377,21.940,22.546,22.878,-0.516,-0.355,20.161,23.166
Tasso_Fragoso,Rs,1981-2010,9,30,21.715,21.915,1.517,6.988,1.954,19.776,20.888,21.915,22.843,23.334,-1.059,1.005,17.453,23.767
Tasso_Fragoso,Rs,1981-2010,10,30,19.913,20.154,1.332,6.687,1.612,18.080,19.124,20.154,20.736,21.050,-0.341,0.355,16.757,22.720
Tasso_Fragoso,Rs,1981-2010,11,30,18.613,18.390,1.532,8.232,2.195,16.740,17.538,18.390,19.733,20.626,0.108,-0.881,15.809,21.380
Tasso_Fragoso,Rs,1981-2010,12,30,17.105,17.149,1.597,9.334,1.636,15.921,16.503,17.149,18.139,18.781,-1.245,2.758,12.048,19.701
Tasso_Fragoso,Rs,1991-2020,1,30,17.853,17.990,1.613,9.036,1.317,15.200,17.535,17.990,18.852,19.410,-0.555,0.081,14.324,20.867
Tasso_Fragoso,Rs,1991-2020,2,30,18.135,17.871,1.723,9.504,1.731,16.373,17.070,17.871,18.802,20.332,1.496,3.069,15.791,23.869
Tasso_Fragoso,Rs,1991-2020,3,30,18.000,18.031,0.918,5.100,1.209,16.724,17.304,18.031,18.513,19.068,-0.092,-0.437,16.083,19.943
Tasso_Fragoso,Rs,1991-2020,4,30,18.457,18.485,1.187,6.430,1.050,17.272,18.035,18.485,19.085,19.838,-1.137,2.472,14.819,20.511
Tasso_Fragoso,Rs,1991-2020,5,30,18.604,18.799,1.177,6.325,1.147,17.372,18.055,18.799,19.201,19.960,-1.071,1.464,15.368,20.365
Tasso_Fragoso,Rs,1991-2020,6,30,19.377,19.385,0.424,2.188,0.590,18.885,19.136,19.385,19.726,19.866,-0.830,0.931,18.133,19.955
Tasso_Fragoso,Rs,1991-2020,7,30,20.417,20.344,0.367,1.795,0.475,19.973,20.259,20.344,20.733,20.845,-0.228,0.021,19.548,21.079
Tasso_Fragoso,Rs,1991-2020,8,30,21.995,22.077,0.732,3.329,0.621,21.133,21.822,22.077,22.442,22.814,-1.025,1.190,20.161,23.166
Tasso_Fragoso,Rs,1991-2020,9,30,22.112,22.438,1.410,6.377,1.166,20.512,21.700,22.438,22.866,23.528,-1.504,3.109,17.453,24.029
Tasso_Fragoso,Rs,1991-2020,10,30,20.610,20.610,1.249,6.062,0.868,19.353,20.112,20.610,20.980,22.598,-0.261,0.806,17.415,22.781
Tasso_Fragoso,Rs,1991-2020,11,30,18.615,18.694,1.575,8.463,2.094,16.188,17.567,18.694,19.662,20.626,-0.200,-0.528,15.531,21.380
Tasso_Fragoso,Rs,1991-2020,12,30,17.853,17.798,1.490,8.349,2.202,16.356,16.866,17.798,19.068,19.656,-0.435,0.587,13.681,20.573
Tasso_Fragoso,u2,1961-1990,1,30,0.839,0.902,0.265,31.539,0.417,0.432,0.634,0.902,1.051,1.094,-0.427,-0.954,0.331,1.282
Tasso_Fragoso,u2,1961-1990,2,30,0.851,0.915,0.249,29.204,0.476,0.507,0.575,0.915,1.051,1.162,-0.313,-1.199,0.460,1.242
Tasso_Fragoso,u2,1961-1990,3,30,0.810,0.901,0.253,31.210,0.468,0.460,0.518,0.901,0.986,1.060,-0.571,-1.160,0.360,1.168
Tasso_Fragoso,u2,1961-1990,4,30,0.792,0.804,0.266,33.625,0.452,0.453,0.528,0.804,0.980,1.128,-0.245,-1.275,0.335,1.150
Tasso_Fragoso,u2,1961-1990,5,30,0.909,0.866,0.300,33.004,0.461,0.504,0.666,0.866,1.127,1.267,-0.040,-1.049,0.422,1.434
Tasso_Fragoso,u2,1961-1990,6,30,1.087,1.039,0.330,30.385,0.531,0.668,0.847,1.039,1.377,1.460,-0.105,-1.098,0.445,1.694
Tasso_Fragoso,u2,1961-1990,7,30,1.209,1.260,0.383,31.677,0.615,0.732,0.860,1.260,1.476,1.639,-0.017,-0.903,0.558,1.981
Tasso_Fragoso,u2,1961-1990,8,30,1.229,1.369,0.336,27.316,0.527,0.848,0.929,1.369,1.456,1.628,-0.367,-0.718,0.552,1.805
Tasso_Fragoso,u2,1961-1990,9,30,1.209,1.276,0.339,27.992,0.549,0.727,0.932,1.276,1.482,1.616,-0.183,-1.064,0.632,1.796
Tasso_Fragoso,u2,1961-1990,10,30,1.048,0.988,0.293,27.934,0.486,0.759,0.841,0.988,1.328,1.394,0.055,-1.117,0.498,1.535
Tasso_Fragoso,u2,1961-1990,11,30,0.940,0.981,0.254,27.044,0.434,0.638,0.735,0.981,1.169,1.238,-0.282,-1.011,0.415,1.317
Tasso_Fragoso,u2,1961-1990,12,30,0.847,0.854,0.280,33.082,0.466,0.478,0.606,0.854,1.072,1.153,-0.049,-0.882,0.382,1.397
Tasso_Fragoso,u2,1981-2010,1,30,0.881,0.875,0.142,16.162,0.227,0.673,0.788,0.875,1.015,1.057,-0.206,-0.896,0.590,1.104
Tasso_Fragoso,u2,1981-2010,2,30,0.858,0.828,0.141,16.482,0.169,0.704,0.760,0.828,0.929,1.032,1.023,0.982,0.665,1.242
Tasso_Fragoso,u2,1981-2010,3,30,0.838,0.842,0.138,16.521,0.197,0.655,0.727,0.842,0.925,1.059,0.285,-0.766,0.629,1.101
Tasso_Fragoso,u2,1981-2010,4,30,0.806,0.785,0.136,16.840,0.157,0.674,0.709,0.785,0.865,0.955,0.888,0.891,0.568,1.150
Tasso_Fragoso,u2,1981-2010,5,30,0.909,0.887,0.160,17.618,0.091,0.772,0.846,0.887,0.937,1.081,1.322,2.744,0.624,1.395
Tasso_Fragoso,u2,1981-2010,6,30,1.086,1.072,0.184,16.924,0.208,0.923,0.985,1.072,1.194,1.304,-0.681,1.934,0.519,1.419
Tasso_Fragoso,u2,1981-2010,7,30,1.250,1.280,0.159,12.718,0.210,1.064,1.144,1.280,1.354,1.465,-0.427,-0.256,0.873,1.512
Tasso_Fragoso,u2,1981-2010,8,30,1.296,1.295,0.155,11.975,0.261,1.106,1.174,1.295,1.435,1.475,-0.177,-0.862,0.952,1.547
Tasso_Fragoso,u2,1981-2010,9,30,1.225,1.217,0.173,14.114,0.243,1.040,1.105,1.217,1.349,1.463,-0.145,-0.244,0.806,1.547
